ENVIRONMENTAL PROTECTION DEPARTMENT HONG KONG SPECIAL ADMINISTRATIVE REGION (CHINA) Hourly AQHI (December 2023)
Note:
1. The EPD has been reporting AQHI for individual stations on an hourly basis since 30.12.2013
2. Empty cells mean that AQHI data are not available for that period.
3. The AQHI information is based on raw data taken directly from EPD's Air Quality Monitoring Network.
"4. In case of station or equipment suspension due to maintenance, the data collection for calculation of AQHI at station will be affected, the data of a most similar station will then be adopted. Such AQHI will be marked with an asterisk (*)."
			
Date,Hour,Central/Western,Southern,Eastern,Kwun Tong,Sham Shui Po,Kwai Chung,Tsuen Wan,Tseung Kwan O,Yuen Long,Tuen Mun,Tung Chung,Tai Po,Sha Tin,North,Tap Mun,Causeway Bay,Central,Mong Kok
2023-12-28,01,5,5,4,4,4,4,4,4*,5,6,3,4,3,4,3,5,4,5
,02,5,5,4,4,4,4,4*,4*,4,5,3,4,3,4,3,4,4,5
,03,4,5,4,4,4,4,4*,4*,4,5,3,4,4,4,3,4,4,5
,04,4,4,4,4,4,4,4,4*,4,5,3,3,4,4*,3,4,4,4
,05,4,4,4,4,4*,4,4,4*,4,4,3,3,3,4*,3,4,4,4
,06,4,4,4,3,4*,3,3,4*,3,4,3,3,3,4*,3,4,4,4
,07,4,3*,4,4,3*,3,3,3*,3,4,3,3,3,4*,2,4,4,4
,08,4,4*,4,4,4*,4,3,4*,3,4,3,3,3,3,2,4,4,4
,09,4,4*,4*,4,4*,4,3,4*,3,4,3,3,3,3,2,4,4,4
,10,4,4,4,4,4,4,4,4*,4,4,3,3,3,4,3,4,4,4
,11,4,4,4,4,4,4,4,4*,4,4,4*,4,4,4*,4,4,4,4
,12,4,4,4*,4,4,4,4,4*,4,4,4*,4,4,4*,4,5,4,5
,13,5,5,5*,5,5,5,4,5*,5,5,5*,5,5,5,5,5,4,5
,14,5,5,5,5,5,5,5,5*,5,5,5*,5,5,5,6,5,5,5
,15,5,5,5,5,5,5,5,5*,6,6,5*,6,5,6,6,5,5,5
,16,5,5,5,5,5,6,6,6*,6,7,6*,6,5,6,6,5,5,6
,17,5,6,5,6,5,7,7,6*,7,8,7,6,5,6,7,6,6,6
,18,5,6,6,6,6,7,8,6*,7,9,7,6,5,6,6,6,6,6
,19,5,6,5,6,6,8,8,6*,8,10,7,6,5,6,6,6,6,6
,20,5,5,5,5,5,7,7,6*,8,9,6,6,5,6,5,6,5,6
,21,5,5,5,5,5,6,6,5*,8,9,5,6,5,6,4,5,5,5
,22,5,5,4,4,5,5,6,5*,6,8,4,5,5,5,4,5,5,5
,23,4,4,4,4,5,5,5,4*,6,7,4,5,4,5,3,5,4,5
,24,4,4,4,4,4,5,5,4*,5,6,4,4,4,5,3,4,4,4
,Daily Max,5,6,6,6,6,8,8,6,8,10,7,6,5,6,7,6,6,6
2023-12-29,01,4,4,4,4,4,4,4,4*,4,6,4,4,3,4,3,4,4,4
,02,4,4,3,4,4,4,4,3*,4,5,4,3,3,4,2,4,4,4
,03,4,4,3,3,4,3,4,3*,4,5,3,3,3,3,2,4,3,4
,04,4,4,3,3,3,3,3,3*,3,4,3,3,3,3,2,4,3,4
,05,4,4,3,3,3,3,3,3*,3,4,3,3,2,3,2,4,3,4
,06,4,4,3,3,3,3,3,3*,3,4,2,3,2,3,2,3,3,4
,07,4,4,3,3,3,3,3,3*,3,4,2,3,2,3,2,3,3,4
,08,3,4,3,3,3,3,3,3*,3,4,2,3,2,3,2,4,3,4
,09,3,4,3,3,3,3,3,3*,3,4,3,3,3,3,2,4,3,4
,10,3,4,3,3,3,3,3,3*,3,4,3,3,3,3,3,4,3,4
,11,4,4,4,4,4,4,4,4*,4,4,3,4,3,4,3,4,4,4
,12,4,4,4,4,4,4,4,4*,4,4,4,4,4,4,4,4,4,4
,13,4,4,4,4,4,4,4,4*,4,4,4,4,4,4,4,4,4,4
,14,4,5,4,4,4,4,4,4*,5,5,4,5,4,5,4,5,4,5
,15,5,5,4,4,4,5,4,5*,5,5,4,5,4,5,5,5,4,5
,16,5,5,5,5,5,5,4,5*,5,5,4,5,4,5,5,5,5,5
,17,5,5,5,5,5,5,5,5*,5,5,4,5,5,5,5,5,5,5
,18,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5
,19,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5
,20,5,5,5,5,5,5,5,5,4,5,4,5,5,5,5,5,5,5
,21,4,5,4,4,4,4,5,5,4,5,4,5,4,5,4,5,4,5
,22,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
,23,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4
,24,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,4,4,4
,Daily Max,5,5,5,5,5,5,5,5,5,6,4,5,5,5,5,5,5,5
2023-12-30,01,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,4,4,4
,02,4,4,4,4,4,4,3,4,3,4,4,3,3,3,2,4,4,4
,03,4,4,4,4,3,4,3,3,3,3,4,3,3,3,2,4,4,4
,04,4,4,4,3,3,4,3,3,3,3,3,3,2,3,2,4,4,4
,05,4,4,4,3,3,4,3,3,3,3,3,3,2,3,2,4,4,3
,06,4,4,4,3,3,3,3,3,3,3,3,2,2,3,2,3,4,3
,07,4,4,4,3,3,3,3,3,3,3,3,2,2,2,2,4,3,3
,08,4,4,4,4,3,3,3,3,3,3,2,2,2,2,2,4,4,4
,09,4,4,4,4,4,4,3,3,3,3,2,3,2,3,2,4,4,4
,10,4,4,4,4,4,4,3,3,3,4,3,3,3,3,2,4,4,4
,11,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,4,4
,12,4,5,4,4,4,5,4,4,5,5,4,5,4,4,4,5,4,5
,13,5,5,5,5,5,5,5,5,6,6,5,6,5,5,5,5,5,5
,14,5,5,5,5,5,6,6,5,7,8,7,7,6,6,5,6,6,5
,15,6,6,5,5,5,6,8,5,9,9,9,8,6,8,5,7,6,6
,16,8,6,5,6,6,7,9,5,10+,10,10,9,6,9,5,8,8,6
,17,9,6,6,7,6,8,9,6,10,9,10,10+,7,10+,5,9,9,7
,18,9,6,7,8,7,9,9,6,8,7,8,10+,8,10,5,9,9,8
,19,8,6,7,9,8,8,7,6,5,5,6,10,8,9,5,9,8,9
,20,6,5,6,8,8,7,6,5,5,4,4,8,8,7,5,8,6,8
,21,4,5,6,7,7,6,6,5,4,4,4,6,6,5,4,6,5,7
,22,4,4,5,6,6,5,5,5,4,4,3,4,5,4,4,6,5,6
,23,4,4,5,5,5,5,5,5,4,4,3,4,4,3,3,5,5,6
,24,4,4,5,5,5,5,5,5,4,4,3,3,3,3,3,5,5,5
,Daily Max,9,6,7,9,8,9,9,6,10+,10,10,10+,8,10+,5,9,9,9
2023-12-31,01,4,4,4,5,5,5,4,4,4,4,3,3,3,3,3,5,5,5
,02,4,4,4,5,5,4,3,4,3,4,3,2,3,3,3,5,5,5
,03,4,4,4,5,5,4,3,4,3,3,3,2,3,2,2,5,5,5
,04,5,4,4,5,5,3,3,3,3,3,3,2,3,2,2,4,5,5
,05,5,4,4,4,4,3,3,3,3,3,3,2,3,2,2,4,4,5
,06,4,3,4,3,4,2,3,3,3,3,3,2,2,2,2,4,4,5
,07,4,3,3,3,3,2,2,3,3,3,2,2,2,2,2,4,3,4
,08,4,3,3,3,3,3,2,3,3,4,2,2,2,2,2,4,4,4
,09,3,3,3,3,3,3,2,3,3,4,3,3,2,3,2,4,4,4
,10,4,4,4,3,4,3,3,3,4,4,3,4,3,3,3,4,4,4
,11,4,5,4,4,4,4,5,3,5,5,4,5,3,4,3,5,5,5
,12,5,5,4,5,5,5,6,4,6,6,6,6,4,5,4,6,5,5
,13,6,6,4,5,5,6,8,4,6,7,7,5,4,5,4,6,5,6
,14,6,7,4,5,6,8,9,4,7,8,8,5,4,5,4,6,5,6
,15,7,7,4,5,7,9,10,5,8,9,9,5,4,6,5,7,6,7
,16,7,7,4,5,7,8,10,5,9,10,9,5,5,7,5,6,6,7
,17,6,6,4,4,7,8,9,4,10,10+,9,5,5,7,5,6,7,7
,18,6,7,4,4,7,7,7,4,9,10+,9,5,5,7,4,6,7,7
,19,6,6,4,4,6,6,6,4,9,10,8,4,4,6,4,6,7,6
,20,5,5,4,4,5,5,5,4,8,8,7,4,4,5,5,6,6,6
,21,5,4,4,4,4,4,5,5,7,7,6,4,4,4,5,5,5,5
,22,5,5,5,5,4,4,4,5,6,5,5,4,4,4,5,5,4,5
,23,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5
,24,5,6,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5
,Daily Max,7,7,5,5,7,9,10,5,10,10+,9,6,5,7,5,7,7,7
